# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
 1939       3.053721414422e-11       1.431947370191e-12      -3.392791046785e-32      -3.392791046785e-31      -1.849529364255e-12       6.760352532897e-15       4.024688340475e-16       1.043534025445e-16      -1.584786036485e-17 
 1940       3.050498637241e-11       1.429508644659e-12      -2.929901531545e-32      -2.929901531545e-31      -1.865772706319e-12       6.752502483163e-15       4.015657291968e-16       1.046831445304e-16      -1.581262852402e-17 
 1941       3.047394487543e-11       1.426955620782e-12      -2.470637205263e-32      -2.470637205263e-31      -1.881834801518e-12       6.744684632118e-15       4.006649902113e-16       1.050063001256e-16      -1.577642773542e-17 
 1942       3.044407561002e-11       1.424288629163e-12      -2.018707920718e-32      -2.018707920718e-31      -1.897707127562e-12       6.736899077429e-15       3.997666085042e-16       1.053228780415e-16      -1.573925169019e-17 
 1943       3.041536446307e-11       1.421508002816e-12      -1.577838772567e-32      -1.577838772567e-31      -1.913381128984e-12       6.729145916697e-15       3.988705754154e-16       1.056328870917e-16      -1.570109406214e-17 
 1944       3.038779725150e-11       1.418614077168e-12      -1.151770116940e-32      -1.151770116940e-31      -1.928848217095e-12       6.721425247460e-15       3.979768822115e-16       1.059363361924e-16      -1.566194850773e-17 
 1945       3.036135972218e-11       1.415607190062e-12      -7.442575910293e-33      -7.442575910293e-32      -1.944099769945e-12       6.713737167187e-15       3.970855200857e-16       1.062332343621e-16      -1.562180866606e-17 
 1946       3.033603755184e-11       1.412487681760e-12      -3.590721326834e-33      -3.590721326834e-32      -1.959127132278e-12       6.706081773282e-15       3.961964801576e-16       1.065235907222e-16      -1.558066815882e-17 
 1947       3.031181634697e-11       1.409255894950e-12       0.000000000000e+00       0.000000000000e+00      -1.973921615493e-12       6.698459163081e-15       3.953097534729e-16       1.068074144969e-16      -1.553852059032e-17 
 1948       3.028868024675e-11       1.405912392680e-12       3.299431881939e-33       3.299431881939e-32      -1.988475431889e-12       6.690869372750e-15       3.944253316053e-16       1.070847183159e-16      -1.549536134914e-17 
 1949       3.026660772065e-11       1.402458613964e-12       6.308768257651e-33       6.308768257651e-32      -2.002784505153e-12       6.683312193459e-15       3.935432084650e-16       1.073555281488e-16      -1.545119302805e-17 
 1950       3.024557573909e-11       1.398896223108e-12       9.037086709666e-33       9.037086709666e-32      -2.016845680905e-12       6.675787353827e-15       3.926633785035e-16       1.076198734458e-16      -1.540602004479e-17 
 1951       3.022556116738e-11       1.395226892239e-12       1.149350485254e-32       1.149350485254e-31      -2.030655794314e-12       6.668294580895e-15       3.917858361127e-16       1.078777838419e-16      -1.535984684410e-17 
 1952       3.020654076557e-11       1.391452301310e-12       1.368718038534e-32       1.368718038534e-31      -2.044211670086e-12       6.660833600125e-15       3.909105756254e-16       1.081292891577e-16      -1.531267789776e-17 
 1953       3.018849118834e-11       1.387574138112e-12       1.562731114417e-32       1.562731114417e-31      -2.057510122452e-12       6.653404135399e-15       3.900375913148e-16       1.083744193992e-16      -1.526451770459e-17 
 1954       3.017138898485e-11       1.383594098285e-12       1.732313515463e-32       1.732313515463e-31      -2.070547955157e-12       6.646005909014e-15       3.891668773945e-16       1.086132047581e-16      -1.521537079054e-17 
 1955       3.015521059856e-11       1.379513885330e-12       1.878393068435e-32       1.878393068435e-31      -2.083321961445e-12       6.638638641685e-15       3.882984280183e-16       1.088456756126e-16      -1.516524170870e-17 
 1956       3.013993236717e-11       1.375335210615e-12       2.001901629547e-32       2.001901629547e-31      -2.095828924047e-12       6.631302052534e-15       3.874322372805e-16       1.090718625268e-16      -1.511413503935e-17 
 1957       3.012553052241e-11       1.371059793388e-12       2.103775089713e-32       2.103775089713e-31      -2.108065615172e-12       6.623995859099e-15       3.865682992153e-16       1.092917962518e-16      -1.506205539000e-17 
 1958       3.011198118994e-11       1.366689360789e-12       2.184953379800e-32       2.184953379800e-31      -2.120028796491e-12       6.616719777321e-15       3.857066077970e-16       1.095055077254e-16      -1.500900739539e-17 
 1959       3.009926038918e-11       1.362225647859e-12       2.246380475873e-32       2.246380475873e-31      -2.131715219127e-12       6.609473521549e-15       3.848471569399e-16       1.097130280725e-16      -1.495499571758e-17 
 1960       3.008734403322e-11       1.357670397549e-12       2.289004404450e-32       2.289004404450e-31      -2.143121623642e-12       6.602256804533e-15       3.839899404982e-16       1.099143886057e-16      -1.490002504599e-17 
 1961       3.007620792861e-11       1.353025360731e-12       2.313777247747e-32       2.313777247747e-31      -2.154244740023e-12       6.595069337428e-15       3.831349522656e-16       1.101096208251e-16      -1.484410009736e-17 
 1962       3.006582777529e-11       1.348292296211e-12       2.321655148931e-32       2.321655148931e-31      -2.165081287674e-12       6.587910829783e-15       3.822821859757e-16       1.102987564186e-16      -1.478722561590e-17 
 1963       3.005617916640e-11       1.343472970737e-12       2.313598317369e-32       2.313598317369e-31      -2.175627975398e-12       6.580780989547e-15       3.814316353016e-16       1.104818272627e-16      -1.472940637324e-17 
 1964       3.004723758818e-11       1.338569159009e-12       2.290571033877e-32       2.290571033877e-31      -2.185881501390e-12       6.573679523062e-15       3.805832938558e-16       1.106588654222e-16      -1.467064716850e-17 
 1965       3.003897841981e-11       1.333582643691e-12       2.253541655972e-32       2.253541655972e-31      -2.195838553221e-12       6.566606135060e-15       3.797371551902e-16       1.108299031505e-16      -1.461095282835e-17 
 1966       3.003137693324e-11       1.328515215422e-12       2.203482623118e-32       2.203482623118e-31      -2.205495807829e-12       6.559560528666e-15       3.788932127961e-16       1.109949728902e-16      -1.455032820700e-17 
 1967       3.002440829313e-11       1.323368672823e-12       2.141370461979e-32       2.141370461979e-31      -2.214849931502e-12       6.552542405391e-15       3.780514601037e-16       1.111541072731e-16      -1.448877818628e-17 
 1968       3.001804755662e-11       1.318144822511e-12       2.068185791668e-32       2.068185791668e-31      -2.223897579871e-12       6.545551465131e-15       3.772118904826e-16       1.113073391207e-16      -1.442630767567e-17 
 1969       3.001226967327e-11       1.312845479108e-12       1.984913328996e-32       1.984913328996e-31      -2.232635397894e-12       6.538587406164e-15       3.763744972411e-16       1.114547014440e-16      -1.436292161231e-17 
 1970       3.000704948487e-11       1.307472465252e-12       1.892541893723e-32       1.892541893723e-31      -2.241060019846e-12       6.531649925150e-15       3.755392736267e-16       1.115962274445e-16      -1.429862496108e-17 
 1971       3.000236172531e-11       1.302027611605e-12       1.792064413806e-32       1.792064413806e-31      -2.249168069304e-12       6.524738717128e-15       3.747062128255e-16       1.117319505136e-16      -1.423342271460e-17 
 1972       2.999818102044e-11       1.296512756868e-12       1.684477930651e-32       1.684477930651e-31      -2.256956159138e-12       6.517853475511e-15       3.738753079623e-16       1.118619042336e-16      -1.416731989331e-17 
 1973       2.999448188797e-11       1.290929747788e-12       1.570783604363e-32       1.570783604363e-31      -2.264420891497e-12       6.510993892088e-15       3.730465521005e-16       1.119861223776e-16      -1.410032154545e-17 
 1974       2.999123873725e-11       1.285280439166e-12       1.451986718990e-32       1.451986718990e-31      -2.271558857795e-12       6.504159657018e-15       3.722199382422e-16       1.121046389098e-16      -1.403243274716e-17 
 1975       2.998842586922e-11       1.279566693877e-12       1.329096687783e-32       1.329096687783e-31      -2.278366638702e-12       6.497350458831e-15       3.713954593277e-16       1.122174879858e-16      -1.396365860248e-17 
 1976       2.998601747621e-11       1.273790382868e-12       1.203127058435e-32       1.203127058435e-31      -2.284840804130e-12       6.490565984421e-15       3.705731082358e-16       1.123247039528e-16      -1.389400424341e-17 
 1977       2.998398764181e-11       1.267953385177e-12       1.075095518340e-32       1.075095518340e-31      -2.290977913222e-12       6.483805919052e-15       3.697528777833e-16       1.124263213502e-16      -1.382347482992e-17 
 1978       2.998231034075e-11       1.262057587943e-12       9.460238998365e-33       9.460238998365e-32      -2.296774514336e-12       6.477069946345e-15       3.689347607254e-16       1.125223749093e-16      -1.375207555000e-17 
 1979       2.998095943876e-11       1.256104886410e-12       8.169381854593e-33       8.169381854593e-32      -2.302227145037e-12       6.470357748285e-15       3.681187497551e-16       1.126128995541e-16      -1.367981161974e-17 
 1980       2.997990869240e-11       1.250097183945e-12       6.888685131905e-33       6.888685131905e-32      -2.307332332084e-12       6.463669005214e-15       3.673048375036e-16       1.126979304009e-16      -1.360668828329e-17 
 1981       2.997913174896e-11       1.244036392045e-12       5.628491817076e-33       5.628491817076e-32      -2.312086591414e-12       6.457003395830e-15       3.664930165397e-16       1.127775027596e-16      -1.353271081297e-17 
 1982       2.997860214629e-11       1.237924430346e-12       4.399186556342e-33       4.399186556342e-32      -2.316486428135e-12       6.450360597184e-15       3.656832793700e-16       1.128516521329e-16      -1.345788450925e-17 
 1983       2.997829331268e-11       1.231763226637e-12       3.211195707895e-33       3.211195707895e-32      -2.320528336510e-12       6.443740284679e-15       3.648756184390e-16       1.129204142172e-16      -1.338221470084e-17 
 1984       2.997817856672e-11       1.225554716866e-12       2.074987394382e-33       2.074987394382e-32      -2.324208799946e-12       6.437142132066e-15       3.640700261284e-16       1.129838249026e-16      -1.330570674470e-17 
 1985       2.997823111712e-11       1.219300845155e-12       1.001071555401e-33       1.001071555401e-32      -2.327524290981e-12       6.430565811445e-15       3.632664947577e-16       1.130419202733e-16      -1.322836602608e-17 
 1986       2.997842406266e-11       1.213003563808e-12       0.000000000000e+00       0.000000000000e+00      -2.330471271274e-12       6.424010993257e-15       3.624650165835e-16       1.130947366079e-16      -1.315019795855e-17 
 1987       2.997873165482e-11       1.206664824136e-12      -9.198247150575e-34      -9.198247150575e-33      -2.333047130919e-12       6.417477330015e-15       3.616655843130e-16       1.131422647868e-16      -1.307120527289e-17 
 1988       2.997913309653e-11       1.200286548834e-12      -1.758740399577e-33      -1.758740399577e-32      -2.335253013994e-12       6.410964407343e-15       3.608681926470e-16       1.131843131474e-16      -1.299137986179e-17 
 1989       2.997960877117e-11       1.193870659422e-12      -2.519282561828e-33      -2.519282561828e-32      -2.337091013802e-12       6.404471792568e-15       3.600728367482e-16       1.132206436195e-16      -1.291071087512e-17 
 1990       2.998013898213e-11       1.187419085420e-12      -3.203997656071e-33      -3.203997656071e-32      -2.338563235446e-12       6.397999050961e-15       3.592795117285e-16       1.132510172247e-16      -1.282918742564e-17 
 1991       2.998070395273e-11       1.180933764364e-12      -3.815443096622e-33      -3.815443096622e-32      -2.339671795850e-12       6.391545745730e-15       3.584882126491e-16       1.132751940757e-16      -1.274679858894e-17 
 1992       2.998128382610e-11       1.174416641807e-12      -4.356187271922e-33      -4.356187271922e-32      -2.340418823769e-12       6.385111438019e-15       3.576989345206e-16       1.132929333751e-16      -1.266353340338e-17 
 1993       2.998185866508e-11       1.167869671338e-12      -4.828809558601e-33      -4.828809558601e-32      -2.340806459810e-12       6.378695686907e-15       3.569116723027e-16       1.133039934139e-16      -1.257938087009e-17 
 1994       2.998240845212e-11       1.161294814586e-12      -5.235900335546e-33      -5.235900335546e-32      -2.340836856445e-12       6.372298049402e-15       3.561264209041e-16       1.133081315710e-16      -1.249432995288e-17 
 1995       2.998291308921e-11       1.154694041234e-12      -5.580060997969e-33      -5.580060997969e-32      -2.340512178030e-12       6.365918080440e-15       3.553431751827e-16       1.133051043115e-16      -1.240836957821e-17 
 1996       2.998335239773e-11       1.148069329027e-12      -5.863903971472e-33      -5.863903971472e-32      -2.339834600821e-12       6.359555332884e-15       3.545619299451e-16       1.132946671860e-16      -1.232148863516e-17 
 1997       2.998370611837e-11       1.141422663783e-12      -6.090052726113e-33      -6.090052726113e-32      -2.338806312985e-12       6.353209357518e-15       3.537826799470e-16       1.132765748292e-16      -1.223367597538e-17 
 1998       2.998395391105e-11       1.134756039402e-12      -6.261141790476e-33      -6.261141790476e-32      -2.337429514625e-12       6.346879703045e-15       3.530054198927e-16       1.132505809589e-16      -1.214492041302e-17 
 1999       2.998407535477e-11       1.128071457879e-12      -6.379816765736e-33      -6.379816765736e-32      -2.335706417789e-12       6.340565916086e-15       3.522301444352e-16       1.132164383751e-16      -1.205521072473e-17 
 2000       2.998404994755e-11       1.121370929310e-12      -6.448734339723e-33      -6.448734339723e-32      -2.333639246490e-12       6.334267541177e-15       3.514568481763e-16       1.131738989583e-16      -1.196453564958e-17 
 2001       2.998385710634e-11       1.114656471906e-12      -6.470562300996e-33      -6.470562300996e-32      -2.331230236720e-12       6.327984120763e-15       3.506855256660e-16       1.131227136690e-16      -1.187288388904e-17 
 2002       2.998347616687e-11       1.107930112001e-12      -6.447979552900e-33      -6.447979552900e-32      -2.328481636470e-12       6.321715195198e-15       3.499161714030e-16       1.130626325461e-16      -1.178024410692e-17 
 2003       2.998288638358e-11       1.101193884062e-12      -6.383676127641e-33      -6.383676127641e-32      -2.325395705740e-12       6.315460302746e-15       3.491487798344e-16       1.129934047062e-16      -1.168660492932e-17 
 2004       2.998206692951e-11       1.094449830702e-12      -6.280353200351e-33      -6.280353200351e-32      -2.321974716562e-12       6.309218979568e-15       3.483833453555e-16       1.129147783422e-16      -1.159195494461e-17 
 2005       2.998099689622e-11       1.087700002685e-12      -6.140723103150e-33      -6.140723103150e-32      -2.318220953011e-12       6.302990759729e-15       3.476198623098e-16       1.128265007222e-16      -1.149628270336e-17 
 2006       2.997965529366e-11       1.080946458941e-12      -5.967509339220e-33      -5.967509339220e-32      -2.314136711225e-12       6.296775175192e-15       3.468583249889e-16       1.127283181884e-16      -1.139957671833e-17 
 2007       2.997802105009e-11       1.074191266575e-12      -5.763446596864e-33      -5.763446596864e-32      -2.309724299419e-12       6.290571755813e-15       3.460987276327e-16       1.126199761562e-16      -1.130182546439e-17 
 2008       2.997607301195e-11       1.067436500873e-12      -5.531280763582e-33      -5.531280763582e-32      -2.304986037901e-12       6.284380029341e-15       3.453410644287e-16       1.125012191127e-16      -1.120301737848e-17 
 2009       2.997378994379e-11       1.060684245319e-12      -5.273768940127e-33      -5.273768940127e-32      -2.299924259090e-12       6.278199521415e-15       3.445853295126e-16       1.123717906159e-16      -1.110314085959e-17 
 2010       2.997115052818e-11       1.053936591601e-12      -4.993679454582e-33      -4.993679454582e-32      -2.294541307531e-12       6.272029755559e-15       3.438315169678e-16       1.122314332933e-16      -1.100218426870e-17 
 2011       2.996813336555e-11       1.047195639621e-12      -4.693791876420e-33      -4.693791876420e-32      -2.288839539913e-12       6.265870253183e-15       3.430796208255e-16       1.120798888412e-16      -1.090013592874e-17 
 2012       2.996471697415e-11       1.040463497506e-12      -4.376897030573e-33      -4.376897030573e-32      -2.282821325081e-12       6.259720533576e-15       3.423296350644e-16       1.119168980230e-16      -1.079698412453e-17 
 2013       2.996087978993e-11       1.033742281618e-12      -4.045797011499e-33      -4.045797011499e-32      -2.276489044058e-12       6.253580113907e-15       3.415815536110e-16       1.117422006686e-16      -1.069271710276e-17 
 2014       2.995660016640e-11       1.027034116567e-12      -3.703305197250e-33      -3.703305197250e-32      -2.269845090056e-12       6.247448509220e-15       3.408353703392e-16       1.115555356730e-16      -1.058732307194e-17 
 2015       2.995185637461e-11       1.020341135213e-12      -3.352246263534e-33      -3.352246263534e-32      -2.262891868495e-12       6.241325232432e-15       3.400910790702e-16       1.113566409952e-16      -1.048079020234e-17 
 2016       2.994662660296e-11       1.013665478688e-12      -2.995456197789e-33      -2.995456197789e-32      -2.255631797021e-12       6.235209794329e-15       3.393486735727e-16       1.111452536574e-16      -1.037310662596e-17 
 2017       2.994088895717e-11       1.007009296395e-12      -2.635782313242e-33      -2.635782313242e-32      -2.248067305517e-12       6.229101703566e-15       3.386081475626e-16       1.109211097432e-16      -1.026426043648e-17 
 2018       2.993462146014e-11       1.000374746024e-12      -2.276083262982e-33      -2.276083262982e-32      -2.240200836125e-12       6.223000466662e-15       3.378694947030e-16       1.106839443971e-16      -1.015423968924e-17 
 2019       2.992780205185e-11       9.937639935620e-13      -1.919229054024e-33      -1.919229054024e-32      -2.232034843256e-12       6.216905587998e-15       3.371327086042e-16       1.104334918234e-16      -1.004303240114e-17 
 2020       2.992040858929e-11       9.871792133021e-13      -1.568101061376e-33      -1.568101061376e-32      -2.223571793614e-12       6.210816569814e-15       3.363977828232e-16       1.101694852844e-16      -9.930626550646e-18 
 2021       2.991241884631e-11       9.806225878529e-13      -1.225592042107e-33      -1.225592042107e-32      -2.214814166205e-12       6.204732912205e-15       3.356647108643e-16       1.098916571000e-16      -9.817010077742e-18 
 2022       2.990381051357e-11       9.740963081499e-13      -8.946061494090e-34      -8.946061494090e-33      -2.205764452358e-12       6.198654113122e-15       3.349334861785e-16       1.095997386464e-16      -9.702170883857e-18 
 2023       2.989456119840e-11       9.676025734652e-13      -5.780589466720e-34      -5.780589466720e-33      -2.196425155737e-12       6.192579668366e-15       3.342041021636e-16       1.092934603546e-16      -9.586096831845e-18 
 2024       2.988464842471e-11       9.611435914178e-13      -2.788774215439e-34      -2.788774215439e-33      -2.186798792363e-12       6.186509071585e-15       3.334765521642e-16       1.089725517099e-16      -9.468775745932e-18 
 2025       2.987404963292e-11       9.547215779832e-13       0.000000000000e+00       0.000000000000e+00      -2.176887890625e-12       6.180441814273e-15       3.327508294712e-16       1.086367412502e-16      -9.350195411675e-18 
 2026       2.986274490078e-11       9.483385695443e-13       2.562338308517e-34       2.562338308517e-33      -2.166695439048e-12       6.174377415863e-15       3.320269277603e-16       1.082858949532e-16      -9.230349445842e-18 
 2027       2.985072512769e-11       9.419958575359e-13       4.899195029516e-34       4.899195029516e-33      -2.156226233090e-12       6.168315514248e-15       3.313048424082e-16       1.079204324921e-16      -9.109254952514e-18 
 2028       2.983798390935e-11       9.356945497354e-13       7.017646232761e-34       7.017646232761e-33      -2.145485538109e-12       6.162255775909e-15       3.305845691855e-16       1.075409139850e-16      -8.986934994457e-18 
 2029       2.982451482211e-11       9.294357578571e-13       8.924797905702e-34       8.924797905702e-33      -2.134478642522e-12       6.156197865875e-15       3.298661038194e-16       1.071479018824e-16      -8.863412734897e-18 
 2030       2.981031142293e-11       9.232205975563e-13       1.062778599116e-33       1.062778599116e-32      -2.123210857840e-12       6.150141447721e-15       3.291494419936e-16       1.067419609709e-16      -8.738711437655e-18 
 2031       2.979536724942e-11       9.170501884346e-13       1.213377642504e-33       1.213377642504e-32      -2.111687518689e-12       6.144086183568e-15       3.284345793487e-16       1.063236583752e-16      -8.612854467266e-18 
 2032       2.977967581975e-11       9.109256540440e-13       1.344996517398e-33       1.344996517398e-32      -2.099913982849e-12       6.138031734078e-15       3.277215114815e-16       1.058935635618e-16      -8.485865289113e-18 
 2033       2.976323063268e-11       9.048481218919e-13       1.458357827308e-33       1.458357827308e-32      -2.087895631277e-12       6.131977758458e-15       3.270102339453e-16       1.054522483415e-16      -8.357767469552e-18 
 2034       2.974602516752e-11       8.988187234456e-13       1.554187186360e-33       1.554187186360e-32      -2.075637868137e-12       6.125923914450e-15       3.263007422499e-16       1.050002868725e-16      -8.228584676037e-18 
 2035       2.972805288408e-11       8.928385941370e-13       1.633213223060e-33       1.633213223060e-32      -2.063146120831e-12       6.119869858336e-15       3.255930318612e-16       1.045382556633e-16      -8.098340677253e-18 
 2036       2.970930722270e-11       8.869088733674e-13       1.696167584071e-33       1.696167584071e-32      -2.050425840028e-12       6.113815244933e-15       3.248870982015e-16       1.040667335754e-16      -7.967059343237e-18 
 2037       2.968978160419e-11       8.810307045117e-13       1.743784937974e-33       1.743784937974e-32      -2.037482499692e-12       6.107759727590e-15       3.241829366492e-16       1.035863018266e-16      -7.834764645510e-18 
 2038       2.966946942984e-11       8.752052349235e-13       1.776802979042e-33       1.776802979042e-32      -2.024321597114e-12       6.101702958190e-15       3.234805425386e-16       1.030975439936e-16      -7.701480657202e-18 
 2039       2.964836408137e-11       8.694336159399e-13       1.795962431010e-33       1.795962431010e-32      -2.010948652939e-12       6.095644587144e-15       3.227799111605e-16       1.026010460153e-16      -7.567231553182e-18 
 2040       2.962645892090e-11       8.637170028853e-13       1.802007050841e-33       1.802007050841e-32      -1.997369211193e-12       6.089584263393e-15       3.220810377611e-16       1.020973961951e-16      -7.432041610180e-18 
 2041       2.960374729098e-11       8.580565550772e-13       1.795683632495e-33       1.795683632495e-32      -1.983588839320e-12       6.083521634403e-15       3.213839175430e-16       1.015871852046e-16      -7.295935206921e-18 
 2042       2.958022251451e-11       8.524534358299e-13       1.777742010703e-33       1.777742010703e-32      -1.969613128204e-12       6.077456346163e-15       3.206885456642e-16       1.010710060859e-16      -7.158936824249e-18 
 2043       2.955587789477e-11       8.469088124597e-13       1.748935064731e-33       1.748935064731e-32      -1.955447692201e-12       6.071388043186e-15       3.199949172388e-16       1.005494542547e-16      -7.021071045252e-18 
 2044       2.953070671534e-11       8.414238562894e-13       1.710018722150e-33       1.710018722150e-32      -1.941098169167e-12       6.065316368506e-15       3.193030273363e-16       1.000231275036e-16      -6.882362555396e-18 
 2045       2.950470224015e-11       8.359997426528e-13       1.661751962610e-33       1.661751962610e-32      -1.926570220492e-12       6.059240963674e-15       3.186128709822e-16       9.949262600429e-17      -6.742836142645e-18 
 2046       2.947785771339e-11       8.306376508998e-13       1.604896821601e-33       1.604896821601e-32      -1.911869531124e-12       6.053161468758e-15       3.179244431572e-16       9.895855231120e-17      -6.602516697593e-18 
 2047       2.945016635953e-11       8.253387644004e-13       1.540218394229e-33       1.540218394229e-32      -1.897001809598e-12       6.047077522343e-15       3.172377387976e-16       9.842151136396e-17      -6.461429213590e-18 
 2048       2.942162138329e-11       8.201042705500e-13       1.468484838984e-33       1.468484838984e-32      -1.881972788072e-12       6.040988761524e-15       3.165527527953e-16       9.788211049052e-17      -6.319598786871e-18 
 2049       2.939221596960e-11       8.149353607737e-13       1.390467381504e-33       1.390467381504e-32      -1.866788222348e-12       6.034894821909e-15       3.158694799974e-16       9.734095941000e-17      -6.177050616680e-18 
 2050       2.936194328362e-11       8.098332305308e-13       1.306940318354e-33       1.306940318354e-32      -1.851453891908e-12       6.028795337614e-15       3.151879152063e-16       9.679867023567e-17      -6.033810005399e-18 
 2051       2.933079647067e-11       8.047990793200e-13       1.218681020783e-33       1.218681020783e-32      -1.835975599938e-12       6.022689941265e-15       3.145080531796e-16       9.625585747783e-17      -5.889902358677e-18 
 2052       2.929876865624e-11       7.998341106836e-13       1.126469938504e-33       1.126469938504e-32      -1.820359173362e-12       6.016578263990e-15       3.138298886301e-16       9.571313804675e-17      -5.745353185556e-18 
 2053       2.926585294596e-11       7.949395322122e-13       1.031090603457e-33       1.031090603457e-32      -1.804610462868e-12       6.010459935423e-15       3.131534162258e-16       9.517113125558e-17      -5.600188098598e-18 
 2054       2.923204242557e-11       7.901165555497e-13       9.333296335808e-34       9.333296335808e-33      -1.788735342938e-12       6.004334583700e-15       3.124786305896e-16       9.463045882332e-17      -5.454432814012e-18 
 2055       2.919733016093e-11       7.853663963973e-13       8.339767365802e-34       8.339767365802e-33      -1.772739711880e-12       5.998201835454e-15       3.118055262994e-16       9.409174487767e-17      -5.308113151784e-18 
 2056       2.916170919794e-11       7.806902745190e-13       7.338247136969e-34       7.338247136969e-33      -1.756629491853e-12       5.992061315820e-15       3.111340978880e-16       9.355561595802e-17      -5.161255035800e-18 
 2057       2.912517256259e-11       7.760894137456e-13       6.336694634779e-34       6.336694634779e-33      -1.740410628899e-12       5.985912648427e-15       3.104643398430e-16       9.302270101834e-17      -5.013884493977e-18 
 2058       2.908771326087e-11       7.715650419794e-13       5.343099855449e-34       5.343099855449e-33      -1.724089092972e-12       5.979755455397e-15       3.097962466068e-16       9.249363143010e-17      -4.866027658391e-18 
 2059       2.904932427879e-11       7.671183911993e-13       4.365483843632e-34       4.365483843632e-33      -1.707670877968e-12       5.973589357347e-15       3.091298125764e-16       9.196904098522e-17      -4.717710765401e-18 
 2060       2.900999858237e-11       7.627506974651e-13       3.411898730114e-34       3.411898730114e-33      -1.691162001752e-12       5.967413973383e-15       3.084650321035e-16       9.144956589897e-17      -4.568960155777e-18 
 2061       2.896972911757e-11       7.584632009222e-13       2.490427769500e-34       2.490427769500e-33      -1.674568506189e-12       5.961228921101e-15       3.078018994945e-16       9.093584481291e-17      -4.419802274831e-18 
 2062       2.892850881032e-11       7.542571458062e-13       1.609185377911e-34       1.609185377911e-33      -1.657896457174e-12       5.955033816582e-15       3.071404090100e-16       9.042851879779e-17      -4.270263672539e-18 
 2063       2.888633056644e-11       7.501337804477e-13       7.763171706700e-35       7.763171706700e-34      -1.641151944661e-12       5.948828274393e-15       3.064805548652e-16       8.992823135651e-17      -4.120371003673e-18 
 2064       2.884318727169e-11       7.460943572771e-13       0.000000000000e+00       0.000000000000e+00      -1.624341082689e-12       5.942611907584e-15       3.058223312297e-16       8.943562842700e-17      -3.970151027926e-18 
 2065       2.879907425159e-11       7.421399002967e-13      -7.132571033893e-35      -7.132571033893e-34      -1.607469823899e-12       5.936384382231e-15       3.051657326020e-16       8.895119809721e-17      -3.819634219479e-18 
 2066       2.875399667015e-11       7.382705056878e-13      -1.363723345820e-34      -1.363723345820e-33      -1.590543401574e-12       5.930145581492e-15       3.045107549364e-16       8.847478850217e-17      -3.668865623414e-18 
 2067       2.870796218358e-11       7.344860362553e-13      -1.953371904748e-34      -1.953371904748e-33      -1.573566883700e-12       5.923895442708e-15       3.038573945241e-16       8.800608651537e-17      -3.517894076507e-18 
 2068       2.866097848517e-11       7.307863535084e-13      -2.484184131602e-34      -2.484184131602e-33      -1.556545358146e-12       5.917633902969e-15       3.032056476192e-16       8.754477772493e-17      -3.366768605011e-18 
 2069       2.861305330534e-11       7.271713176582e-13      -2.958149561881e-34      -2.958149561881e-33      -1.539483932695e-12       5.911360899108e-15       3.025555104384e-16       8.709054643200e-17      -3.215538424877e-18 
 2070       2.856419441173e-11       7.236407876159e-13      -3.377265925253e-34      -3.377265925253e-33      -1.522387735060e-12       5.905076367704e-15       3.019069791612e-16       8.664307564917e-17      -3.064252941990e-18 
 2071       2.851440960917e-11       7.201946209911e-13      -3.743539155657e-34      -3.743539155657e-33      -1.505261912914e-12       5.898780245079e-15       3.012600499298e-16       8.620204709888e-17      -2.912961752391e-18 
 2072       2.846370673983e-11       7.168326740899e-13      -4.058983401401e-34      -4.058983401401e-33      -1.488111633910e-12       5.892472467300e-15       3.006147188488e-16       8.576714121187e-17      -2.761714642513e-18 
 2073       2.841209368316e-11       7.135548019129e-13      -4.325621035261e-34      -4.325621035261e-33      -1.470942085711e-12       5.886152970180e-15       2.999709819855e-16       8.533803712555e-17      -2.610561589405e-18 
 2074       2.835957835601e-11       7.103608581531e-13      -4.545482664583e-34      -4.545482664583e-33      -1.453758476004e-12       5.879821689272e-15       2.993288353697e-16       8.491441268244e-17      -2.459552760963e-18 
 2075       2.830616871268e-11       7.072506951945e-13      -4.720607141379e-34      -4.720607141379e-33      -1.436566032536e-12       5.873478559874e-15       2.986882749934e-16       8.449594442860e-17      -2.308738516155e-18 
 2076       2.825187274490e-11       7.042241641101e-13      -4.853041572428e-34      -4.853041572428e-33      -1.419370003130e-12       5.867123517028e-15       2.980492968113e-16       8.408230761198e-17      -2.158169405259e-18 
 2077       2.819669848195e-11       7.012811146595e-13      -4.944841329377e-34      -4.944841329377e-33      -1.402175655710e-12       5.860756495515e-15       2.974118967401e-16       8.367317618093e-17      -2.007896170081e-18 
 2078       2.814065399068e-11       6.984213952877e-13      -4.998070058838e-34      -4.998070058838e-33      -1.384988278329e-12       5.854377429862e-15       2.967760706589e-16       8.326822278255e-17      -1.857969744191e-18 
 2079       2.808374737555e-11       6.956448531229e-13      -5.014799692489e-34      -5.014799692489e-33      -1.367813179190e-12       5.847986254337e-15       2.961418144091e-16       8.286711876110e-17      -1.708441253149e-18 
